    ID Elem.     Coord. X     Coord. Y     Coord. Z            X            Y            Z    Magnitude
         336   3.0107e+03   7.7082e+02   0.0000e+00  -7.8757e-08  -1.8876e-07   0.0000e+00   2.0453e-07
         338   3.0286e+03   7.8822e+02   0.0000e+00  -1.8419e-07  -7.2534e-08   0.0000e+00   1.9796e-07
         339   3.0776e+03   7.8522e+02   0.0000e+00  -4.6841e-07  -7.9736e-08   0.0000e+00   4.7515e-07
         341   3.1308e+03   7.8339e+02   0.0000e+00  -7.3278e-07  -7.5949e-08   0.0000e+00   7.3670e-07
         343   3.1843e+03   7.8341e+02   0.0000e+00  -9.5692e-07  -6.3483e-08   0.0000e+00   9.5902e-07
         345   3.2372e+03   7.8374e+02   0.0000e+00  -1.1420e-06  -5.1830e-08   0.0000e+00   1.1432e-06
         347   3.2899e+03   7.8402e+02   0.0000e+00  -1.2950e-06  -4.2215e-08   0.0000e+00   1.2957e-06
         349   3.3424e+03   7.8420e+02   0.0000e+00  -1.4213e-06  -3.4417e-08   0.0000e+00   1.4217e-06
         351   3.3949e+03   7.8432e+02   0.0000e+00  -1.5251e-06  -2.8055e-08   0.0000e+00   1.5254e-06
         353   3.4475e+03   7.8439e+02   0.0000e+00  -1.6102e-06  -2.2843e-08   0.0000e+00   1.6104e-06
         355   3.5000e+03   7.8442e+02   0.0000e+00  -1.6797e-06  -1.8557e-08   0.0000e+00   1.6798e-06
         357   3.5526e+03   7.8444e+02   0.0000e+00  -1.7361e-06  -1.5009e-08   0.0000e+00   1.7362e-06
         359   3.6051e+03   7.8443e+02   0.0000e+00  -1.7817e-06  -1.2080e-08   0.0000e+00   1.7817e-06
         361   3.6577e+03   7.8438e+02   0.0000e+00  -1.8182e-06  -9.6591e-09   0.0000e+00   1.8182e-06
         363   3.7103e+03   7.8427e+02   0.0000e+00  -1.8470e-06  -7.6379e-09   0.0000e+00   1.8471e-06
         365   3.7629e+03   7.8410e+02   0.0000e+00  -1.8695e-06  -5.9294e-09   0.0000e+00   1.8695e-06
         367   3.8157e+03   7.8389e+02   0.0000e+00  -1.8865e-06  -4.4191e-09   0.0000e+00   1.8865e-06
         369   3.8689e+03   7.8387e+02   0.0000e+00  -1.8988e-06  -3.0102e-09   0.0000e+00   1.8988e-06
         371   3.9218e+03   7.8546e+02   0.0000e+00  -1.9065e-06  -1.5640e-09   0.0000e+00   1.9065e-06
         373   3.9709e+03   7.8819e+02   0.0000e+00  -1.9101e-06  -4.9806e-10   0.0000e+00   1.9101e-06
         375   3.9885e+03   7.7041e+02   0.0000e+00  -1.9111e-06  -4.8476e-10   0.0000e+00   1.9111e-06
         376   3.9861e+03   7.2041e+02   0.0000e+00  -1.9148e-06  -1.4998e-09   0.0000e+00   1.9148e-06
         378   3.9850e+03   6.6673e+02   0.0000e+00  -1.9224e-06  -2.6362e-09   0.0000e+00   1.9224e-06
         380   3.9851e+03   6.1318e+02   0.0000e+00  -1.9334e-06  -3.4834e-09   0.0000e+00   1.9334e-06
         382   3.9850e+03   5.6019e+02   0.0000e+00  -1.9471e-06  -4.2496e-09   0.0000e+00   1.9472e-06
