    ID Elem.     Coord. X     Coord. Y     Coord. Z            X            Y            Z    Magnitude
         166   1.1014e+03   1.3412e+03   0.0000e+00  -2.7764e-06   1.8411e-06   0.0000e+00   3.3314e-06
         168   1.1752e+03   1.3067e+03   0.0000e+00  -3.7008e-06   1.4434e-06   0.0000e+00   3.9723e-06
         170   1.2499e+03   1.2782e+03   0.0000e+00  -4.1957e-06   5.7263e-07   0.0000e+00   4.2346e-06
         172   1.3381e+03   1.2745e+03   0.0000e+00  -4.2627e-06  -4.7783e-07   0.0000e+00   4.2894e-06
         174   1.4232e+03   1.2966e+03   0.0000e+00  -3.8165e-06  -1.4170e-06   0.0000e+00   4.0711e-06
         176   1.4986e+03   1.3393e+03   0.0000e+00  -2.9619e-06  -1.9714e-06   0.0000e+00   3.5580e-06
         178   1.5589e+03   1.4006e+03   0.0000e+00  -1.9273e-06  -1.9952e-06   0.0000e+00   2.7740e-06
         180   1.6006e+03   1.4742e+03   0.0000e+00  -1.0030e-06  -1.4704e-06   0.0000e+00   1.7799e-06
         182   1.6237e+03   1.5530e+03   0.0000e+00  -4.7813e-07  -5.7389e-07   0.0000e+00   7.4696e-07
         184   1.6569e+03   1.5789e+03   0.0000e+00  -7.1491e-07  -1.9450e-07   0.0000e+00   7.4090e-07
         185   1.7259e+03   1.5789e+03   0.0000e+00  -1.2131e-06  -1.2582e-07   0.0000e+00   1.2196e-06
         186   1.8808e+03   1.5614e+03   0.0000e+00  -1.6897e-06  -4.3568e-08   0.0000e+00   1.6902e-06
         189   2.0235e+03   1.5622e+03   0.0000e+00  -1.6813e-06   4.5345e-08   0.0000e+00   1.6819e-06
         191   2.1775e+03   1.5590e+03   0.0000e+00  -1.3079e-06   1.5507e-07   0.0000e+00   1.3170e-06
         193   2.3204e+03   1.5703e+03   0.0000e+00  -5.7674e-07   1.8885e-07   0.0000e+00   6.0687e-07
         195   2.3729e+03   1.5259e+03   0.0000e+00  -2.7556e-07   5.5271e-07   0.0000e+00   6.1760e-07
         196   2.3809e+03   1.4193e+03   0.0000e+00  -5.0093e-07   1.3772e-06   0.0000e+00   1.4655e-06
         198   2.3988e+03   1.3291e+03   0.0000e+00  -8.5570e-07   2.1362e-06   0.0000e+00   2.3012e-06
         200   2.4238e+03   1.2447e+03   0.0000e+00  -1.4086e-06   2.8909e-06   0.0000e+00   3.2158e-06
         202   2.4592e+03   1.1639e+03   0.0000e+00  -2.2724e-06   3.6229e-06   0.0000e+00   4.2766e-06
         204   2.5063e+03   1.0894e+03   0.0000e+00  -3.6982e-06   4.1994e-06   0.0000e+00   5.5957e-06
         206   2.5688e+03   1.0246e+03   0.0000e+00  -6.1196e-06   4.1390e-06   0.0000e+00   7.3879e-06
         208   2.6510e+03   9.7606e+02   0.0000e+00  -8.9587e-06   1.9067e-06   0.0000e+00   9.1594e-06
         210   2.7597e+03   9.7272e+02   0.0000e+00  -8.4681e-06  -2.0308e-06   0.0000e+00   8.7082e-06
         212   2.8885e+03   1.0768e+03   0.0000e+00  -3.9279e-06  -3.8077e-06   0.0000e+00   5.4706e-06
         215   2.9685e+03   1.2095e+03   0.0000e+00  -1.5744e-06  -2.6599e-06   0.0000e+00   3.0910e-06
         217   3.0088e+03   1.3589e+03   0.0000e+00  -6.1417e-07  -1.5437e-06   0.0000e+00   1.6614e-06
         219   3.0356e+03   1.5042e+03   0.0000e+00  -3.1367e-07  -5.7242e-07   0.0000e+00   6.5272e-07
         221   3.0940e+03   1.5550e+03   0.0000e+00  -5.6514e-07  -2.2590e-07   0.0000e+00   6.0861e-07
         222   3.2526e+03   1.5569e+03   0.0000e+00  -1.1963e-06  -1.2905e-07   0.0000e+00   1.2032e-06
         224   3.4140e+03   1.5556e+03   0.0000e+00  -1.5626e-06  -7.4123e-08   0.0000e+00   1.5644e-06
         226   3.5775e+03   1.5515e+03   0.0000e+00  -1.7628e-06  -4.2600e-08   0.0000e+00   1.7633e-06
         228   3.7477e+03   1.5442e+03   0.0000e+00  -1.8669e-06  -2.2265e-08   0.0000e+00   1.8670e-06
         230   3.9083e+03   1.5608e+03   0.0000e+00  -1.9056e-06  -5.1975e-09   0.0000e+00   1.9056e-06
         232   3.9639e+03   1.5075e+03   0.0000e+00  -1.9158e-06  -4.6669e-09   0.0000e+00   1.9158e-06
         233   3.9596e+03   1.3550e+03   0.0000e+00  -1.9481e-06  -1.1798e-08   0.0000e+00   1.9481e-06
         235   3.9598e+03   1.1955e+03   0.0000e+00  -2.0014e-06  -1.4227e-08   0.0000e+00   2.0015e-06
