    ID Elem.     Coord. X     Coord. Y     Coord. Z            X            Y            Z    Magnitude
         373   1.7409e+03   4.0272e+00   0.0000e+00  -1.1154e-06  -1.0184e-07   0.0000e+00   1.1201e-06
         375   1.7277e+03   3.9924e+00   0.0000e+00  -1.2739e-06  -8.7781e-08   0.0000e+00   1.2769e-06
         377   1.7145e+03   3.9776e+00   0.0000e+00  -1.4117e-06  -7.6483e-08   0.0000e+00   1.4138e-06
         379   1.7013e+03   3.9405e+00   0.0000e+00  -1.5324e-06  -6.6828e-08   0.0000e+00   1.5338e-06
         381   1.6881e+03   3.8611e+00   0.0000e+00  -1.6395e-06  -5.8943e-08   0.0000e+00   1.6406e-06
         383   1.6750e+03   3.7913e+00   0.0000e+00  -1.7360e-06  -5.2446e-08   0.0000e+00   1.7368e-06
         385   1.6619e+03   3.7666e+00   0.0000e+00  -1.8228e-06  -4.7019e-08   0.0000e+00   1.8234e-06
         387   1.6488e+03   3.7748e+00   0.0000e+00  -1.9011e-06  -4.2720e-08   0.0000e+00   1.9016e-06
         389   1.6357e+03   3.8008e+00   0.0000e+00  -1.9722e-06  -3.9171e-08   0.0000e+00   1.9726e-06
         391   1.6225e+03   3.8345e+00   0.0000e+00  -2.0372e-06  -3.6175e-08   0.0000e+00   2.0375e-06
         393   1.6093e+03   3.8676e+00   0.0000e+00  -2.0968e-06  -3.3519e-08   0.0000e+00   2.0971e-06
         395   1.5961e+03   3.8830e+00   0.0000e+00  -2.1516e-06  -3.0974e-08   0.0000e+00   2.1518e-06
         397   1.5828e+03   3.8388e+00   0.0000e+00  -2.2020e-06  -2.8388e-08   0.0000e+00   2.2022e-06
         399   1.5696e+03   3.7317e+00   0.0000e+00  -2.2491e-06  -2.6049e-08   0.0000e+00   2.2492e-06
         401   1.5565e+03   3.6325e+00   0.0000e+00  -2.2933e-06  -2.3927e-08   0.0000e+00   2.2934e-06
         403   1.5434e+03   3.5834e+00   0.0000e+00  -2.3345e-06  -2.2084e-08   0.0000e+00   2.3346e-06
         405   1.5303e+03   3.5720e+00   0.0000e+00  -2.3727e-06  -2.0558e-08   0.0000e+00   2.3728e-06
         407   1.5172e+03   3.5809e+00   0.0000e+00  -2.4083e-06  -1.9225e-08   0.0000e+00   2.4084e-06
         409   1.5041e+03   3.5974e+00   0.0000e+00  -2.4416e-06  -1.8028e-08   0.0000e+00   2.4416e-06
         411   1.4909e+03   3.6142e+00   0.0000e+00  -2.4725e-06  -1.6851e-08   0.0000e+00   2.4726e-06
         413   1.4778e+03   3.6274e+00   0.0000e+00  -2.5014e-06  -1.5763e-08   0.0000e+00   2.5015e-06
         415   1.4646e+03   3.6360e+00   0.0000e+00  -2.5283e-06  -1.4675e-08   0.0000e+00   2.5284e-06
         417   1.4515e+03   3.6408e+00   0.0000e+00  -2.5533e-06  -1.3619e-08   0.0000e+00   2.5534e-06
         419   1.4383e+03   3.6438e+00   0.0000e+00  -2.5765e-06  -1.2590e-08   0.0000e+00   2.5765e-06
